Country Name,alphaCode3,SeriesName,SeriesCode,YR1960,YR1961,YR1962,YR1963,YR1964,YR1965,YR1966,YR1967,YR1968,YR1969,YR1970,YR1971,YR1972,YR1973,YR1974,YR1975,YR1976,YR1977,YR1978,YR1979,YR1980,YR1981,YR1982,YR1983,YR1984,YR1985,YR1986,YR1987,YR1988,YR1989,YR1990,YR1991,YR1992,YR1993,YR1994,YR1995,YR1996,YR1997,YR1998,YR1999,YR2000,YR2001,YR2002,YR2003,YR2004,YR2005,YR2006,YR2007,YR2008,YR2009,YR2010,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018
Myanmar,MMR,"Population, total",SP.POP.TOTL,20986123,21438025,21898020,22371902,22867741,23391145,23944178,24524548,25128116,25748643,26381431,27024985,27680144,28347341,29027734,29721967,30428034,31144324,31872230,32613888,33369712,34139130,34917895,35697943,36468888,37222296,37957332,38673241,39362142,40014862,40626250,41190156,41711465,42209778,42712223,43237792,43793310,44371525,44959935,45539435,46095462,46627994,47140220,47624894,48073707,48482614,48846474,49171586,49479752,49800690,50155896,50553031,50986514,51448196,51924182,52403669,52885223,53370609,..
Myanmar,MMR,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..,..,20.4625460476666,21.8568227101709,23.494267063708,23.1502741481646,26.0413451101672,28.2305455554572,30.5673675883927,32.0027811044285,33.7279627623668,34.8219966657189,31.1958740600595,32.9916794812517,33.3912797160329,36.0032913534408,42.8506613348086,42.837573515441,43.0530246999469,38.1838976141085,40.9347906785234,44.8724654626011,41.5633288691599,44.9516697627379,51.4809625390591,54.8320793324197,58.0510679176217,58.5020862775616,65.4248417199995,65.8141520889654,69.0610237039612,76.2764889958148,69.2502448207401,73.9071646250272,80.8190775185767,81.333440751719,75.5734828984262,89.1568959511796,90.2757132950725,95.0085602692592,100.259655036908,125.408984818056,155.717666068331,157.31610911858,186.82870824081,216.777608552408,..,..,..,..
Myanmar,MMR,GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,987.495308051024,..,..,..,..,..,..,..,..
Namibia,NAM,"Population, total",SP.POP.TOTL,602544,617277,632654,648661,665282,682551,700341,718685,737886,758377,780384,804157,829441,855380,880785,904839,927503,949193,970258,991226,1012672,1034264,1056366,1081081,1111132,1148302,1193592,1245990,1302741,1359933,1414692,1465740,1513721,1559983,1606718,1655359,1706489,1758994,1810566,1858042,1899257,1933596,1962147,1986535,2009228,2032196,2055734,2079915,2106375,2137040,2173170,2215621,2263934,2316520,2370992,2425561,2479713,2533794,..
Namibia,NAM,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1049.98157927054,1007.45117495232,1073.08861699134,946.027865499733,937.560976199121,1008.50342428225,956.228389636349,1038.90164733017,1097.92997144306,994.072945367583,1028.13617736073,1063.63080849702,1106.4491690305,1380.13207062613,1451.13955543658,1540.56896466177,1549.58255505634,1589.93531541155,1541.85228166061,1546.58862399168,1567.95769673604,1610.02926763766,1631.75798180029,1584.56882182648,..,..,..,..
Namibia,NAM,GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3773.10320462867,4153.30865621954,3968.8588751324,3939.63643939357,3734.55295079894,3110.7998347975,3323.35121980506,3690.14649589452,3321.38393820187,3444.59663422296,3616.49189283057,3838.55663218736,3887.62960123026,3732.96526572087,3677.4229083294,3793.69048661824,3727.70559346135,3760.99871641858,3797.81027682021,3728.02897868574,3894.9086132713,3841.78622159373,4031.64391092268,4281.53512217965,4582.12341964346,4523.75337812751,4826.16968781272,4879.38342705073,4953.04134246632,4883.55847382018,4992.42238139541,5205.31978708014,5270.17255221358,5638.27347350694,5888.04597765018,6089.44338635718,5873.03249608054,5743.04256387928,..
Nauru,NRU,"Population, total",SP.POP.TOTL,4433,4676,4948,5228,5500,5740,5933,6103,6237,6371,6496,6617,6743,6863,6972,7068,7150,7232,7309,7397,7488,7592,7717,7854,8005,8173,8353,8554,8755,8954,9155,9348,9546,9719,9857,9969,10029,10057,10046,10040,10037,10052,10080,10106,10126,10114,10071,10002,9947,9945,10025,10057,10279,10821,11853,12475,13049,12876,..
Nauru,NRU,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5721.73970360442,..,..,..,..,..,..,..,..
Nepal,NPL,"Population, total",SP.POP.TOTL,10063011,10221759,10384204,10552267,10728197,10913724,11109884,11316826,11534264,11761473,11997929,12243768,12499429,12764957,13040404,13325814,13621110,13926260,14241403,14566691,14902163,15249010,15607236,15974420,16347242,16723956,17101136,17480921,17873667,18293514,18749406,19245054,19773772,20321175,20867130,21396384,21903379,22389803,22856305,23305994,23740911,24161777,24566342,24950623,25309449,25640287,25940618,26214847,26475859,26741103,27023137,27327147,27649925,27985310,28323241,28656282,28982771,29304998,..
Nepal,NPL,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..,..,6.04389106360068,7.60034718385936,5.7971209773758,7.20836563038998,6.67876649036224,9.03010107105809,9.9093367494216,10.6028879317578,11.6704610539209,12.481409577925,14.230432008373,17.5559592999042,18.7174244823912,20.1868914646275,22.3631298719035,25.9047118273312,28.2021753888139,30.4358361381579,32.9625024475888,35.4677902862629,37.5161327164891,37.3221659479031,38.7772852701677,41.5965204606479,44.2130782472403,46.5681573605607,46.8963483064143,49.6143186748689,55.4363825889597,59.3069069674706,64.9786644417751,67.9791887615991,70.900033237647,74.7546894442467,77.3782290346438,84.2308382938294,88.1942969188414,84.0765921891335,97.4529734244694,102.504753611692,114.611305746626,118.011170012215,131.426094618927,139.143680626098,..,..,..,..
Nepal,NPL,GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,474.551662435434,464.890234540891,475.770680309621,490.134060455313,503.568062877214,516.8652791551,530.232108364326,556.793380365173,577.486561425671,596.709892242656,608.972023482602,632.258807457665,650.238698135433,687.244395535598,701.55189873525,697.26659865314,741.847593692731,..
Netherlands,NLD,"Population, total",SP.POP.TOTL,11486631,11638712,11805689,11965966,12127120,12294732,12456251,12598201,12729721,12877984,13038526,13194497,13328593,13439322,13545056,13666335,13774037,13856185,13941700,14038270,14149800,14247208,14312690,14367070,14424211,14491632,14572278,14665037,14760094,14848907,14951510,15069798,15184166,15290368,15382838,15459006,15530498,15610650,15707209,15812088,15925513,16046180,16148929,16225302,16281779,16319868,16346101,16381696,16445593,16530388,16615394,16693074,16754962,16804432,16865008,16939923,17030314,17131296,..
Netherlands,NLD,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1353.399443231,1421.03353017069,1528.50036960994,1647.5059347486,1778.7405418599,1914.15315112196,2088.18849266926,2243.65367721947,2487.25011333713,2710.90568213161,2948.33940585002,3146.46325661372,3414.68900730932,3612.31020433918,3735.23741799222,3773.14034816211,4009.79030330759,4077.4571067,4251.13149759355,4403.10665060581,4364.16062417843,4292.70071722123,4237.77780417238,4300.25050340814,4412.16507440164,4517.08958659729,4566.68476953294,4722.93387326605,4924.15563207118,5052.62777927022,5218.20204113163,5327.47685138182,5441.65547189092,5494.11237191937,5643.10694814572,5719.06110910365,5905.99219677309,6066.24323778959,6257.89088309705,6349.31958385256,6507.10592493944,6599.2653703249,6641.74076187963,6695.7151244396,6882.97022088311,6912.37208536246,7025.83447881547,7157.37857667485,7173.04629878655,6856.28189731542,7006.27382053053,7060.05376840719,6876.58975293409,6833.91143479292,6712.774758245,..,..,..,..
Netherlands,NLD,GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,24919.2493908999,25498.3274518669,26216.8430456875,27529.3536063441,28162.6468861592,27482.9973433965,28670.0561891079,29171.4009783232,29621.7900254568,30312.3813099886,30299.7613314964,29691.9013013746,29187.0771780214,29790.5713424803,30662.7445796418,30998.9083617085,31712.5472344379,32399.4274537617,33207.4128295329,34532.4359925492,35354.2748542191,36043.8236915882,36279.9752418189,36674.525959231,37718.2764580594,38928.7007248774,40183.5950320109,41413.7631564952,42479.4881853754,45093.0535192591,46871.4904789401,46446.011016757,46301.8004404105,46838.0201802295,47770.3987437889,47795.4196286941,50496.8379504733,51907.6291813836,51144.7424986297,49941.9726918298,51099.5715907218,52215.2230426912,51645.0126436783,51246.5094019709,50975.4919152604,51911.3877623942,51946.7137968857,54141.2927936957,..
New Caledonia,NCL,"Population, total",SP.POP.TOTL,79000,81200,83400,85700,88100,90500,93500,96500,99500,104000,112000,120000,125500,128500,131000,132500,134000,136000,137500,138500,140050,142650,145700,148700,151650,154450,157350,160500,163650,166898,170899,175362,179799,184496,189482,193816,197564,201418,205279,209214,213230,217324,221490,225296,228750,232250,235750,239250,242750,245950,249750,254350,259000,263650,268050,272400,276550,280460,..
New Caledonia,NCL,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,"Population, total",SP.POP.TOTL,2371800,2419700,2482000,2531800,2585400,2628400,2675900,2724100,2748100,2772800,2810700,2853000,2903900,2961300,3023700,3083100,3110500,3120200,3121200,3109000,3112900,3124900,3156100,3199300,3227100,3247100,3246300,3274400,3283400,3299200,3329800,3495100,3531700,3572200,3620000,3673400,3732000,3781300,3815000,3835100,3857700,3880500,3948500,4027200,4087500,4133900,4184600,4223800,4259800,4302600,4350700,4384000,4408100,4442100,4509700,4595700,4693200,4793900,..
New Zealand,NZL,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2457.20549793406,2616.85332892507,2751.81305398872,3078.83719093135,3250.56084164926,3513.16390199361,3677.64116745768,3712.41878051467,3880.49925403006,4087.92556260819,4271.53378162024,4694.00630914827,5306.65656530872,5525.95144024584,5461.52065350399,5795.46560280237,6094.84005786851,6149.92628677649,6150.51903114187,6180.44387262785,6343.60242860355,6496.84789913277,6872.40581730617,7299.40924577251,7512.627436398,7555.66505497213,7875.11936666359,7901.29489372099,8133.03283182067,8465.38554801164,8972.31064928825,8842.37933106349,8636.633915678,8909.35557919489,8927.90055248619,9106.82201774922,9072.88317256163,9090.52442281755,9125.03276539974,9138.74475241845,9384.3481867434,9417.34312588584,9526.65569203495,9407.03218116806,9666.2996941896,9673.67377053146,9700.09080915739,9640.60798333254,9556.31719799052,9403.84883558778,9601.90314202312,9458.48540145985,9360.94916177038,9089.61977443101,9026.32104131095,..,..,..,..
New Zealand,NZL,GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26045.8241876329,26878.9515259057,27409.2503238449,28445.6813468202,29388.8657360816,30184.1820212395,30414.0239423993,30807.8834555289,31143.8910841217,31817.6585244136,31033.6441520496,32392.5839407609,32017.9600588908,32775.8034112488,33554.7591875895,33955.1800897068,..,..,..,..,..
Nicaragua,NIC,"Population, total",SP.POP.TOTL,1774699,1830400,1886562,1943590,2002119,2062630,2125240,2189882,2256782,2326139,2398096,2472656,2549774,2629505,2711848,2796746,2884155,2973806,3065117,3157355,3249910,3342669,3435525,3527939,3619253,3709091,3796917,3882943,3968454,4055265,4144565,4236801,4331277,4426580,4520725,4612228,4700779,4786640,4869626,4949660,5026796,5100750,5171734,5240879,5309703,5379328,5450211,5522106,5594506,5666581,5737723,5807820,5877108,5945747,6013997,6082035,6149928,6217581,..
Nicaragua,NIC,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..,..,225.668269261879,244.727571933826,222.475332809787,262.182836206159,270.671702042302,305.808807085611,336.941952501273,325.599316437187,250.209431628689,259.699499370752,267.750112260592,277.104663770457,293.372419421084,295.917417212889,288.480385086265,283.651183315306,297.454791378601,293.313214667475,323.283435237894,308.355641665651,301.406650914216,304.298247376005,293.906356600355,281.14959436816,293.567447229408,313.777780235999,352.857118981164,344.37962997569,331.537923816989,347.736411026029,346.615693770524,355.586733579105,370.930143588509,396.632354013021,416.96658021225,429.708134235537,464.134516794861,477.968921652779,484.066141470492,514.141236863474,537.034549968835,579.536738137193,598.074556485501,580.479172171187,..,..,..,..
Nicaragua,NIC,GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,925.15504117022,1000.70080044942,1065.00922104199,1107.43912131838,1155.56315051145,1217.53656836111,1250.55029212128,1261.40574239261,1261.79113393464,1280.45898624186,1337.76424951911,1391.26576616679,1419.44315080892,1480.43843857742,1511.40220409464,1434.34747576171,1482.97893218846,1558.75416440731,1637.3657275712,1698.97365481804,1765.44933381481,1825.22912355267,1888.81675892817,1956.5606113869,..
Niger,NER,"Population, total",SP.POP.TOTL,3388764,3486295,3588156,3693866,3802640,3913934,4027758,4144395,4263745,4385758,4510479,4637829,4768078,4902006,5040656,5184811,5334918,5490921,5652355,5818506,5988904,6164006,6344382,6529894,6720344,6915927,7116744,7323969,7540253,7768995,8012861,8272976,8549424,8842415,9151763,9477333,9819964,10180061,10556549,10947829,11352973,11771976,12206002,12656870,13127012,13618449,14132064,14668338,15228525,15813913,16425578,17064636,17731634,18426372,19148219,19896965,20672987,21477348,..
Niger,NER,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32.6786648748306,30.7509971138235,30.3948827797996,29.7861951651554,33.5186712711164,36.7149005000496,34.8852085583535,39.1319043779875,39.2684124036964,42.6839328128339,44.321119171575,47.5251860045535,49.5160231707918,48.4631483614897,51.4408154617409,..,..,..,..
Niger,NER,GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,332.807135472775,330.585035901674,347.831904064098,331.532629183194,345.476349868585,340.01279295106,361.728455932857,364.684425616237,379.606605353822,380.0944381632,383.471193049894,387.334087680746,..
Nigeria,NGA,"Population, total",SP.POP.TOTL,45137812,46062905,47029140,48032246,49066059,50127214,51217359,52341834,53505978,54716735,55981400,57295210,58662603,60110433,61673559,63373572,65226229,67215805,69293550,71391290,73460724,75482552,77472907,79462277,81497739,83613300,85818502,88101628,90450281,92844353,95269988,97726323,100221563,102761737,105355783,108011465,110732904,113522705,116385750,119327073,122352009,125463434,128666710,131972533,135393616,138939478,142614094,146417024,150347390,154402181,158578261,162877076,167297284,171829303,176460502,181181744,185989640,190886311,..
Nigeria,NGA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..,..,28.5713238506325,32.7295398057942,35.3016921372035,32.8503824467143,45.7761793827875,51.5743444251545,59.1676317794602,60.6694273853771,59.7972105560776,68.0227436909007,50.8726837958526,81.847967832161,81.6865592713886,62.0262606303716,80.4058684443743,90.8312289114532,89.2492020692285,87.0865177301108,97.011823648553,87.0263571356805,89.5459864994614,90.0005919883728,100.825465805429,95.5049615074286,91.4347379697146,85.8552395591468,81.9571732368428,76.9252249523674,75.7246429735187,74.449124901578,75.5279821210696,104.603591713816,101.869682231529,123.565648767369,129.257718961633,111.693028039711,138.836314553149,127.17879572103,120.57472167443,136.361692098515,150.131624415949,156.732968838872,142.676479342991,144.479924464909,..,..,..,..
Nigeria,NGA,GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1720.98418007671,1567.3728609707,1362.81270961526,1310.80626155831,1348.80427449616,1305.34428212674,1302.07013411499,1391.303993631,1345.51212343997,1457.01212335431,1427.81004562141,1443.07370805775,1354.72933044344,1316.88589526564,1298.99446489764,1322.38898304485,1332.53917110264,1328.05590334977,1326.17041657635,1279.14090517475,1361.73634936488,1529.40358373698,1582.50793811641,1672.98870766113,1727.40850466458,1884.5130868837,1902.69146169181,1979.08479393093,2068.58295315046,2168.30184922087,2227.5622088841,2269.63460006432,2361.43573963255,2485.71058553561,2506.73564233655,2414.60229140206,2354.5073274608,..
North Macedonia,MKD,"Population, total",SP.POP.TOTL,1488667,1507654,1527111,1547450,1569141,1592432,1617794,1644943,1672399,1698143,1720800,1739521,1754956,1768992,1784398,1803010,1825552,1851069,1877688,1902719,1924197,1941530,1955243,1965895,1974415,1981534,1987538,1992274,1995513,1996870,1996228,1993302,1988659,1984028,1981703,1983252,1989443,1999599,2012057,2024394,2034819,2042842,2048928,2053426,2057047,2060272,2063145,2065458,2067378,2069093,2070739,2072383,2074036,2075739,2077495,2079308,2081206,2083160,..
North Macedonia,MKD,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2667.53096339697,2708.06932416663,2966.82337193053,2613.87440096612,2708.78128559123,2797.42564232886,2920.91806601144,2995.10051765379,3071.4835613504,2856.16337531133,2895.58923914117,2800.99978363476,2755.58731199925,3108.95060255398,3143.3409153996,3374.31174136231,3450.07258336181,3621.47281619864,3676.15404633308,3421.3058572041,3574.08635274653,3882.9695090145,3681.22829111934,3551.02447851103,3496.99999277977,..,..,..,..
North Macedonia,MKD,GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3812.92220047082,3601.92772249705,3308.08764748109,3083.84543846118,3053.88686190847,3029.99489421646,3048.22844125736,3068.18499305025,3151.42536878268,3252.44703784103,3385.50907101316,3304.88833543221,3331.04501620087,3395.14235535537,3568.46962776092,3688.73372754872,3925.93174687972,3996.5441549029,4365.48885219433,4367.17247493653,4479.601086326,4564.88440289922,4521.76847894944,4639.3425206615,4826.55882675688,4938.73144855043,5022.94134224988,5028.65357146539,..
Northern Mariana Islands,MNP,"Population, total",SP.POP.TOTL,10035,10302,10499,10667,10857,11105,11435,11823,12257,12691,13127,13569,14040,14492,14859,15117,15234,15251,15372,15862,16920,18604,20856,23503,26302,29092,31802,34480,37134,39808,42538,45249,47919,50602,53380,56278,59364,62528,65474,67755,69094,69388,68763,67422,65663,63744,61688,59513,57431,55674,54424,53786,53718,54036,54468,54816,55023,55144,..
Northern Mariana Islands,MNP,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,GNI per capita (constant 2010 US$),NY.GNP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Norway,NOR,"Population, total",SP.POP.TOTL,3581239,3609800,3638918,3666537,3694339,3723168,3753012,3784539,3816486,3847707,3875763,3903039,3933004,3960612,3985258,4007313,4026152,4043205,4058671,4072517,4085620,4099702,4114787,4128432,4140099,4152516,4167354,4186905,4209488,4226901,4241473,4261732,4286401,4311991,4336613,4359184,4381336,4405157,4431464,4461913,4490967,4513751,4538159,4564855,4591910,4623291,4660677,4709153,4768212,4828726,4889252,4953088,5018573,5079623,5137232,5188607,5234519,5276968,..
Norway,NOR,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,7681.14052147874,8404.62075461244,9390.97830728805,9658.70520330219,10553.4440667194,11416.3529553327,11655.9712572195,12256.9750239065,13494.8746045446,13230.2173736202,13454.125032929,14084.40961005,14488.4164877534,15541.790006191,16286.7749089268,16313.9240683221,16913.42005965,16515.3634307437,17314.7811192383,18862.2908142557,18725.6768862498,19431.1684117529,19357.745613564,20497.3704302263,21939.8135165367,22559.0942936764,22177.6215795442,22800.1351833873,22979.9918659942,22859.3004662281,23353.915019617,23808.6299185402,23787.3218114684,23967.1186697746,24247.263936164,24528.4438555473,23998.8441881654,24326.0342366912,25424.1036370825,25057.1895955838,24993.7262954727,25590.6894288143,24620.3361318984,23201.394129715,24214.1069838041,25083.2145326781,24099.9322630596,24855.00046399,24866.1343077867,23859.7095797111,24890.9240104621,23510.3838252016,24070.9859157175,23806.8848810237,22999.9345951283,..,..,..,..
